,Camera,Radar,Fusion
266,29.660033225195356,30.321575164794922,29.99080419499514
267,29.65801462054419,30.321575164794922,29.989794892669558
268,30.41685086960477,30.321575164794922,30.321575164794922
269,29.65801462054419,30.321575164794922,29.989794892669558
270,29.655996015893024,30.321575164794922,29.988785590343973
271,29.653977411241865,30.321575164794922,29.987776288018395
272,29.653977411241865,30.321575164794922,29.987776288018395
273,29.653977411241865,30.321575164794922,29.987776288018395
274,28.925780019168176,28.776729583740234,28.776729583740234
275,28.923807291895454,28.776729583740234,28.776729583740234
276,28.923807291895454,28.776729583740234,28.776729583740234
277,28.921834564622724,28.776729583740234,28.776729583740234
278,28.923807291895454,28.776729583740234,28.776729583740234
279,28.228018066742262,28.38607406616211,28.307046066452187
280,28.921834564622724,28.776729583740234,28.776729583740234
281,28.229946955631156,28.38607406616211,28.308010510896633
282,28.22608917785337,28.38607406616211,28.30608162200774
283,28.919861837349995,28.776729583740234,28.776729583740234
284,28.917889110077272,28.776729583740234,28.776729583740234
285,28.917889110077272,28.776729583740234,28.776729583740234
286,28.91591638280454,28.776729583740234,28.776729583740234
287,28.91591638280454,28.776729583740234,28.776729583740234
288,28.91591638280454,28.776729583740234,28.776729583740234
289,28.220302511186713,28.38607406616211,28.303188288674413
290,28.220302511186713,28.38607406616211,28.303188288674413
291,27.549271851378293,27.586210250854492,27.567741051116393
292,28.220302511186713,28.38607406616211,28.303188288674413
293,28.21837362229782,28.38607406616211,28.302223844229964
294,27.543610981813075,27.586210250854492,27.564910616333783
295,27.543610981813075,27.586210250854492,27.564910616333783
296,27.54549793833482,27.586210250854492,27.565854094594656
297,27.54549793833482,27.586210250854492,27.565854094594656
298,27.551158807900038,27.586210250854492,27.568684529377265
299,27.549271851378293,27.586210250854492,27.567741051116393
300,26.906795687731947,26.829309463500977,26.829309463500977
301,26.912336113263862,26.829309463500977,26.829309463500977
302,26.903102070710673,27.586210250854492,27.244656160782583
303,26.903102070710673,27.586210250854492,27.244656160782583
304,26.296514364237524,26.429445266723633,26.36297981548058
305,25.711142482518387,25.632198333740234,25.632198333740234
306,25.71291391108981,25.632198333740234,25.632198333740234
307,25.149185476068013,25.22756576538086,25.188375620724436
308,25.709371053946956,25.632198333740234,25.632198333740234
309,25.709371053946956,25.632198333740234,25.632198333740234
310,25.14744947606801,25.22756576538086,25.187507620724435
311,25.14744947606801,25.22756576538086,25.187507620724435
312,25.14744947606801,25.22756576538086,25.187507620724435
313,25.145713476068014,25.22756576538086,25.186639620724435
314,25.14744947606801,25.22756576538086,25.187507620724435
315,25.145713476068014,25.22756576538086,25.186639620724435
316,25.704056768232668,25.632198333740234,25.632198333740234
317,25.7058281968041,25.632198333740234,25.632198333740234
318,25.704056768232668,25.632198333740234,25.632198333740234
319,25.704056768232668,25.632198333740234,25.632198333740234
320,25.7058281968041,25.632198333740234,25.632198333740234
321,25.142241476068012,25.22756576538086,25.184903620724434
322,25.142241476068012,25.22756576538086,25.184903620724434
323,25.702285339661238,25.632198333740234,25.632198333740234
324,25.138769476068013,25.22756576538086,25.183167620724436
325,25.138769476068013,25.22756576538086,25.183167620724436
326,25.13703347606801,25.22756576538086,25.182299620724436
327,24.597352273792165,24.853940963745117,24.725646618768643
328,25.135297476068015,25.22756576538086,25.18143162072444
329,25.13356147606801,25.22756576538086,25.180563620724435
330,25.13356147606801,25.22756576538086,25.180563620724435
331,25.691656768232672,25.632198333740234,25.632198333740234
332,25.691656768232672,25.632198333740234,25.632198333740234
333,25.68988533966124,25.632198333740234,25.632198333740234
334,25.688113911089808,25.632198333740234,25.632198333740234
335,25.688113911089808,25.632198333740234,25.632198333740234
336,26.271197697570855,26.034530639648438,26.034530639648438
337,25.12835347606801,25.22756576538086,25.177959620724437
338,25.126617476068013,25.22756576538086,25.177091620724436
339,25.68279962537553,25.632198333740234,25.632198333740234
340,25.68279962537553,25.632198333740234,25.632198333740234
341,25.123145476068014,25.22756576538086,25.17535562072444
342,25.681028196804096,25.632198333740234,25.632198333740234
343,25.681028196804096,25.632198333740234,25.632198333740234
344,25.117937476068015,25.22756576538086,25.172751620724437
345,25.117937476068015,25.22756576538086,25.172751620724437
346,25.11967347606801,25.22756576538086,25.173619620724434
347,25.67571391108981,25.632198333740234,25.632198333740234
348,25.11620147606801,25.22756576538086,25.171883620724437
349,24.578630705164713,24.853940963745117,24.716285834454915
350,25.114465476068016,25.22756576538086,25.17101562072444
